UF;ESTACAO;LATITUDE;LONGITUDE;ALTITUDE;DATA;DIA;MES;CHUVA_MM;TEMP_MAX;TEMP_MIN;TEMP_MED;UMI_MAX;UMI_MIN;VENTO_MAX_MS
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;09/08/2021;9;8;0;30;11,9;20,95;75;20;11,1
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;10/08/2021;10;8;0;31,5;11,2;21,35;82;19;7,1
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;11/08/2021;11;8;0;32,8;8,9;20,85;82;12;8,5
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;12/08/2021;12;8;0;33,7;12,7;23,2;71;15;7,1
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;13/08/2021;13;8;0;32,7;11,4;22,05;79;19;9,2
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;14/08/2021;14;8;0;33,6;13,3;23,45;75;18;8,2
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;15/08/2021;15;8;0;34,1;12,8;23,45;82;13;8,6
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;16/08/2021;16;8;0;34,9;13,4;24,15;71;14;9,5
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;17/08/2021;17;8;0;34,7;18,2;26,45;64;18;7,9
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;18/08/2021;18;8;0;34,4;14;24,2;85;18;8,3
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;19/08/2021;19;8;0;33;15,3;24,15;69;18;10,2
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;20/08/2021;20;8;0;31,5;16,3;23,9;64;18;8,4
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;21/08/2021;21;8;0;32,7;11,6;22,15;78;14;8,6
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;22/08/2021;22;8;0;32,4;14,4;23,4;64;19;8,8
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;23/08/2021;23;8;0;34,5;15,2;24,85;62;16;9,1
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;24/08/2021;24;8;0;35,9;16,1;26;59;15;6,1
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;25/08/2021;25;8;0;35,3;15,8;25,55;63;15;7,3
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;26/08/2021;26;8;0;36,8;16,7;26,75;58;14;9,3
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;27/08/2021;27;8;0;34,6;13;23,8;82;21;10,8
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;28/08/2021;28;8;0;26,9;14,9;20,9;87;42;12,3
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;29/08/2021;29;8;0;29,1;15,3;22,2;82;32;8,7
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;30/08/2021;30;8;0;29,9;18,7;24,3;79;28;11,5
SP;ITUVERAVA;-20,35972222;-47,77527777;610,58;31/08/2021;31;8;0;30,4;13,2;21,8;88;27;12,6
SP;JALES;-20,165;-50,59499999;460,44;01/01/2021;1;1;0,2;30,5;20,4;25,45;97;47;12
SP;JALES;-20,165;-50,59499999;460,44;02/01/2021;2;1;0;33;21,7;27,35;87;42;9,6
SP;JALES;-20,165;-50,59499999;460,44;03/01/2021;3;1;0;32,8;20,8;26,8;97;39;6,3
SP;JALES;-20,165;-50,59499999;460,44;04/01/2021;4;1;0;29,9;20,5;25,2;90;52;14,2
SP;JALES;-20,165;-50,59499999;460,44;05/01/2021;5;1;0;33,5;20,9;27,2;94;36;11,4
SP;JALES;-20,165;-50,59499999;460,44;06/01/2021;6;1;0;32,9;22,1;27,5;94;43;7,4
SP;JALES;-20,165;-50,59499999;460,44;07/01/2021;7;1;14;31,5;21,4;26,45;99;52;16,4
SP;JALES;-20,165;-50,59499999;460,44;08/01/2021;8;1;0;33;21,7;27,35;96;42;7,7
SP;JALES;-20,165;-50,59499999;460,44;09/01/2021;9;1;0;34,5;23,3;28,9;87;34;7,8
SP;JALES;-20,165;-50,59499999;460,44;10/01/2021;10;1;0;34,4;23,3;28,85;84;41;15,6
SP;JALES;-20,165;-50,59499999;460,44;11/01/2021;11;1;0;35,4;23,7;29,55;93;41;9
SP;JALES;-20,165;-50,59499999;460,44;12/01/2021;12;1;0;32,2;22,7;27,45;96;54;6,6
SP;JALES;-20,165;-50,59499999;460,44;13/01/2021;13;1;0;29;22,1;25,55;97;70;6,6
SP;JALES;-20,165;-50,59499999;460,44;14/01/2021;14;1;0;28,6;21,1;24,85;90;61;6,9
SP;JALES;-20,165;-50,59499999;460,44;15/01/2021;15;1;18;30,6;20,8;25,7;97;52;13,1
SP;JALES;-20,165;-50,59499999;460,44;16/01/2021;16;1;1,8;28,9;22,2;25,55;96;63;13,4
SP;JALES;-20,165;-50,59499999;460,44;17/01/2021;17;1;2,8;29,2;20,8;25;97;62;9,9
SP;JALES;-20,165;-50,59499999;460,44;18/01/2021;18;1;0,8;31,2;22,5;26,85;95;55;10,8
SP;JALES;-20,165;-50,59499999;460,44;19/01/2021;19;1;0;32,1;21,1;26,6;97;49;8
SP;JALES;-20,165;-50,59499999;460,44;20/01/2021;20;1;0;32,2;22;27,1;93;46;10
SP;JALES;-20,165;-50,59499999;460,44;21/01/2021;21;1;0;33,1;22,7;27,9;91;37;7
SP;JALES;-20,165;-50,59499999;460,44;22/01/2021;22;1;0;31,6;22,4;27;89;46;6,7
SP;JALES;-20,165;-50,59499999;460,44;23/01/2021;23;1;0;34,1;20,9;27,5;96;28;9,1
SP;JALES;-20,165;-50,59499999;460,44;24/01/2021;24;1;0;32,9;22,5;27,7;87;39;6,7
SP;JALES;-20,165;-50,59499999;460,44;25/01/2021;25;1;0;31,9;21,9;26,9;88;43;10,9
SP;JALES;-20,165;-50,59499999;460,44;26/01/2021;26;1;0;33,3;21,9;27,6;91;38;8,6
SP;JALES;-20,165;-50,59499999;460,44;27/01/2021;27;1;0;33,8;22,3;28,05;90;36;10,7
SP;JALES;-20,165;-50,59499999;460,44;28/01/2021;28;1;0;32,5;21,1;26,8;97;48;11,5
SP;JALES;-20,165;-50,59499999;460,44;29/01/2021;29;1;0;33,2;23;28,1;96;44;9,2
SP;JALES;-20,165;-50,59499999;460,44;30/01/2021;30;1;0;33,3;22,3;27,8;95;45;7,3
SP;JALES;-20,165;-50,59499999;460,44;31/01/2021;31;1;17,2;35,1;21,1;28,1;96;37;18
SP;JALES;-20,165;-50,59499999;460,44;01/02/2021;1;2;0;33,2;21,5;27,35;95;41;8,5
SP;JALES;-20,165;-50,59499999;460,44;02/02/2021;2;2;22,6;34,2;18,8;26,5;97;40;10,9
SP;JALES;-20,165;-50,59499999;460,44;03/02/2021;3;2;0,8;33,5;23,2;28,35;89;44;12,9
SP;JALES;-20,165;-50,59499999;460,44;04/02/2021;4;2;0;32,4;23;27,7;94;54;6,9
SP;JALES;-20,165;-50,59499999;460,44;05/02/2021;5;2;0,6;29,6;22,3;25,95;97;57;10,4
SP;JALES;-20,165;-50,59499999;460,44;06/02/2021;6;2;0;30,3;20,8;25,55;81;37;10,2
SP;JALES;-20,165;-50,59499999;460,44;07/02/2021;7;2;0;32,3;21,4;26,85;77;32;7,8
SP;JALES;-20,165;-50,59499999;460,44;08/02/2021;8;2;0;32,5;20,5;26,5;77;28;9,7
SP;JALES;-20,165;-50,59499999;460,44;09/02/2021;9;2;0;32,9;20,7;26,8;78;27;12,6
SP;JALES;-20,165;-50,59499999;460,44;10/02/2021;10;2;0;34,3;21,7;28;76;28;11,8
SP;JALES;-20,165;-50,59499999;460,44;11/02/2021;11;2;4,8;25,7;19,8;22,75;95;59;8,8
SP;JALES;-20,165;-50,59499999;460,44;12/02/2021;12;2;4;27,9;20,8;24,35;97;66;6,4
SP;JALES;-20,165;-50,59499999;460,44;13/02/2021;13;2;0;31,1;21,2;26,15;97;44;6,6
SP;JALES;-20,165;-50,59499999;460,44;14/02/2021;14;2;26,8;31,5;19,1;25,3;98;52;14,8
SP;JALES;-20,165;-50,59499999;460,44;15/02/2021;15;2;0;30,2;19,7;24,95;98;56;7
SP;JALES;-20,165;-50,59499999;460,44;16/02/2021;16;2;0;32,6;21,6;27,1;98;44;9,4
SP;JALES;-20,165;-50,59499999;460,44;17/02/2021;17;2;0;31,2;21,5;26,35;90;47;7
SP;JALES;-20,165;-50,59499999;460,44;18/02/2021;18;2;0;32,8;22,4;27,6;88;43;8
SP;JALES;-20,165;-50,59499999;460,44;19/02/2021;19;2;0;33,1;21,9;27,5;58;21;7
SP;JALES;-20,165;-50,59499999;460,44;20/02/2021;20;2;0;34;20,8;27,4;74;20;7,1
SP;JALES;-20,165;-50,59499999;460,44;21/02/2021;21;2;0;35,5;22;28,75;72;24;7,2
SP;JALES;-20,165;-50,59499999;460,44;22/02/2021;22;2;0;34;22,5;28,25;86;38;6,6
SP;JALES;-20,165;-50,59499999;460,44;23/02/2021;23;2;2,8;35,1;21;28,05;85;38;15,2
SP;JALES;-20,165;-50,59499999;460,44;24/02/2021;24;2;0,2;35,2;23,9;29,55;83;33;8,8
SP;JALES;-20,165;-50,59499999;460,44;25/02/2021;25;2;0;34,5;21,4;27,95;89;40;7,8
SP;JALES;-20,165;-50,59499999;460,44;26/02/2021;26;2;0;28,5;20,2;24,35;95;57;6,2
SP;JALES;-20,165;-50,59499999;460,44;27/02/2021;27;2;0;30,8;20,8;25,8;97;50;10,8
SP;JALES;-20,165;-50,59499999;460,44;28/02/2021;28;2;46;27,4;19,5;23,45;98;65;14,3
SP;JALES;-20,165;-50,59499999;460,44;01/03/2021;1;3;0,2;30,7;20,6;25,65;96;46;10,2
SP;JALES;-20,165;-50,59499999;460,44;02/03/2021;2;3;3,8;31;21;26;96;51;14,2
SP;JALES;-20,165;-50,59499999;460,44;03/03/2021;3;3;4,2;27,2;20,5;23,85;97;69;13,9
SP;JALES;-20,165;-50,59499999;460,44;04/03/2021;4;3;3,2;27,4;20,3;23,85;97;66;10,9
SP;JALES;-20,165;-50,59499999;460,44;05/03/2021;5;3;1,4;27,2;20,5;23,85;95;67;16,6
SP;JALES;-20,165;-50,59499999;460,44;06/03/2021;6;3;0,2;28,1;21,4;24,75;95;62;9
SP;JALES;-20,165;-50,59499999;460,44;07/03/2021;7;3;0,2;29,2;21,5;25,35;95;59;8,3
SP;JALES;-20,165;-50,59499999;460,44;08/03/2021;8;3;0,2;31;20,6;25,8;96;47;9,9
SP;JALES;-20,165;-50,59499999;460,44;09/03/2021;9;3;0;31,7;20,4;26,05;98;47;6,2
SP;JALES;-20,165;-50,59499999;460,44;10/03/2021;10;3;0;32,5;19,2;25,85;92;41;7,6
SP;JALES;-20,165;-50,59499999;460,44;11/03/2021;11;3;0;32,5;21,8;27,15;92;40;7,1
SP;JALES;-20,165;-50,59499999;460,44;12/03/2021;12;3;0;33,2;20,4;26,8;97;33;5,6
SP;JALES;-20,165;-50,59499999;460,44;13/03/2021;13;3;0;34,1;21,2;27,65;79;29;6,5
SP;JALES;-20,165;-50,59499999;460,44;14/03/2021;14;3;0;31,3;18,7;25;96;42;8,1
SP;JALES;-20,165;-50,59499999;460,44;15/03/2021;15;3;0,6;32,8;20,4;26,6;93;43;8,5
SP;JALES;-20,165;-50,59499999;460,44;16/03/2021;16;3;3,2;33,3;21,4;27,35;96;40;15,8
SP;JALES;-20,165;-50,59499999;460,44;17/03/2021;17;3;0,2;32,3;21,4;26,85;97;44;13,1
SP;JALES;-20,165;-50,59499999;460,44;18/03/2021;18;3;35;32,2;19,2;25,7;97;47;19,9
SP;JALES;-20,165;-50,59499999;460,44;19/03/2021;19;3;0;31,4;20,7;26,05;97;48;10,5
SP;JALES;-20,165;-50,59499999;460,44;20/03/2021;20;3;0;32;21,1;26,55;96;44;8,3
SP;JALES;-20,165;-50,59499999;460,44;21/03/2021;21;3;0;32,9;20,6;26,75;95;41;7,6
SP;JALES;-20,165;-50,59499999;460,44;22/03/2021;22;3;0;33;20,4;26,7;86;32;6,1
SP;JALES;-20,165;-50,59499999;460,44;23/03/2021;23;3;4,2;34,2;21,7;27,95;87;35;9,9
SP;JALES;-20,165;-50,59499999;460,44;24/03/2021;24;3;0;34,2;21,2;27,7;92;32;6
SP;JALES;-20,165;-50,59499999;460,44;25/03/2021;25;3;0;34,4;23,1;28,75;82;33;9,3
SP;JALES;-20,165;-50,59499999;460,44;26/03/2021;26;3;0;33,4;21,8;27,6;90;42;5,5
SP;JALES;-20,165;-50,59499999;460,44;27/03/2021;27;3;0;34,1;21,6;27,85;89;33;6,8
SP;JALES;-20,165;-50,59499999;460,44;28/03/2021;28;3;0;34,6;21,1;27,85;88;34;6,7
SP;JALES;-20,165;-50,59499999;460,44;29/03/2021;29;3;0;34,8;21,2;28;90;32;6,5
SP;JALES;-20,165;-50,59499999;460,44;30/03/2021;30;3;0;33,8;19,9;26,85;87;32;7,3
SP;JALES;-20,165;-50,59499999;460,44;31/03/2021;31;3;0;31,3;20,1;25,7;87;46;8,5
SP;JALES;-20,165;-50,59499999;460,44;01/04/2021;1;4;0;32,5;18,5;25,5;93;35;8,9
SP;JALES;-20,165;-50,59499999;460,44;02/04/2021;2;4;0;32,4;18,1;25,25;75;32;8,5
SP;JALES;-20,165;-50,59499999;460,44;03/04/2021;3;4;0;32,9;18,1;25,5;74;30;7,9
SP;JALES;-20,165;-50,59499999;460,44;04/04/2021;4;4;0;33,1;19,1;26,1;77;32;7,5
SP;JALES;-20,165;-50,59499999;460,44;05/04/2021;5;4;0;34,1;18,8;26,45;84;30;6,7
SP;JALES;-20,165;-50,59499999;460,44;06/04/2021;6;4;2,6;33,3;21;27,15;91;40;10,5
SP;JALES;-20,165;-50,59499999;460,44;07/04/2021;7;4;0;30,9;18,9;24,9;98;44;6,9
SP;JALES;-20,165;-50,59499999;460,44;08/04/2021;8;4;0;31,8;20,5;26,15;86;38;13,1
SP;JALES;-20,165;-50,59499999;460,44;09/04/2021;9;4;0;31,8;17,4;24,6;88;32;10,5
SP;JALES;-20,165;-50,59499999;460,44;10/04/2021;10;4;0;32,4;18,2;25,3;76;28;9,2
SP;JALES;-20,165;-50,59499999;460,44;11/04/2021;11;4;0;33;17,4;25,2;76;27;7,8
SP;JALES;-20,165;-50,59499999;460,44;12/04/2021;12;4;0;34,1;18;26,05;71;20;5,9
SP;JALES;-20,165;-50,59499999;460,44;13/04/2021;13;4;0;35;18,7;26,85;73;24;7,9
SP;JALES;-20,165;-50,59499999;460,44;14/04/2021;14;4;0;33,4;18,8;26,1;83;33;9,9
SP;JALES;-20,165;-50,59499999;460,44;15/04/2021;15;4;0;34,4;19;26,7;73;29;7,9
SP;JALES;-20,165;-50,59499999;460,44;16/04/2021;16;4;0;32,6;21,1;26,85;84;35;8,4
SP;JALES;-20,165;-50,59499999;460,44;17/04/2021;17;4;0;30,6;20,3;25,45;95;46;7,7
SP;JALES;-20,165;-50,59499999;460,44;18/04/2021;18;4;0;30;20,2;25,1;97;46;7,4
SP;JALES;-20,165;-50,59499999;460,44;19/04/2021;19;4;0;30,6;18,3;24,45;93;35;7,2
SP;JALES;-20,165;-50,59499999;460,44;20/04/2021;20;4;0;30;17,3;23,65;89;32;9
SP;JALES;-20,165;-50,59499999;460,44;21/04/2021;21;4;0;30,7;17;23,85;87;29;8,9
SP;JALES;-20,165;-50,59499999;460,44;22/04/2021;22;4;0;30,7;16,1;23,4;88;25;8,3
SP;JALES;-20,165;-50,59499999;460,44;23/04/2021;23;4;0;30,7;15,6;23,15;86;28;8,9
SP;JALES;-20,165;-50,59499999;460,44;24/04/2021;24;4;0;31,7;17,3;24,5;71;25;6,6
SP;JALES;-20,165;-50,59499999;460,44;25/04/2021;25;4;0;32,4;19,4;25,9;67;27;7,4
SP;JALES;-20,165;-50,59499999;460,44;26/04/2021;26;4;0;30,1;20,6;25,35;74;36;7,2
SP;JALES;-20,165;-50,59499999;460,44;27/04/2021;27;4;0;31,2;17,7;24,45;76;32;8,2
SP;JALES;-20,165;-50,59499999;460,44;28/04/2021;28;4;0;31,9;15,4;23,65;64;14;7,3
SP;JALES;-20,165;-50,59499999;460,44;29/04/2021;29;4;0;30,4;16,4;23,4;73;23;9
SP;JALES;-20,165;-50,59499999;460,44;30/04/2021;30;4;0;29,8;14,5;22,15;86;31;10,2
SP;JALES;-20,165;-50,59499999;460,44;01/05/2021;1;5;0;31,4;19,5;25,45;87;39;9,9
SP;JALES;-20,165;-50,59499999;460,44;02/05/2021;2;5;0;31,6;19;25,3;80;30;9,1
SP;JALES;-20,165;-50,59499999;460,44;03/05/2021;3;5;0;31,4;17,4;24,4;69;26;8,5
SP;JALES;-20,165;-50,59499999;460,44;04/05/2021;4;5;0;33;16,6;24,8;67;23;11,6
SP;JALES;-20,165;-50,59499999;460,44;05/05/2021;5;5;0;33,3;17,9;25,6;69;21;8,2
SP;JALES;-20,165;-50,59499999;460,44;06/05/2021;6;5;0;32,6;18,8;25,7;68;21;9,6
SP;JALES;-20,165;-50,59499999;460,44;07/05/2021;7;5;0;25,4;16,9;21,15;86;51;6,4
SP;JALES;-20,165;-50,59499999;460,44;08/05/2021;8;5;0;30,6;15,8;23,2;90;29;7,2
SP;JALES;-20,165;-50,59499999;460,44;09/05/2021;9;5;0;31,5;16,4;23,95;83;28;9,8
SP;JALES;-20,165;-50,59499999;460,44;10/05/2021;10;5;0;32,1;18,6;25,35;74;32;7,4
SP;JALES;-20,165;-50,59499999;460,44;11/05/2021;11;5;0;31,5;19,9;25,7;71;30;10,4
SP;JALES;-20,165;-50,59499999;460,44;12/05/2021;12;5;0;31,2;17,6;24,4;78;30;11
SP;JALES;-20,165;-50,59499999;460,44;13/05/2021;13;5;0;26,4;16,6;21,5;92;47;4,9
SP;JALES;-20,165;-50,59499999;460,44;14/05/2021;14;5;0;29,1;15,9;22,5;83;38;6,8
SP;JALES;-20,165;-50,59499999;460,44;15/05/2021;15;5;0;31,2;18,7;24,95;77;32;6,3
SP;JALES;-20,165;-50,59499999;460,44;16/05/2021;16;5;0;33,1;17,9;25,5;79;23;10,7
SP;JALES;-20,165;-50,59499999;460,44;17/05/2021;17;5;0;31,5;18,2;24,85;72;26;9,9
SP;JALES;-20,165;-50,59499999;460,44;18/05/2021;18;5;0;30,6;17,3;23,95;73;30;8,8
SP;JALES;-20,165;-50,59499999;460,44;19/05/2021;19;5;0;30,9;15,3;23,1;76;26;7,9
SP;JALES;-20,165;-50,59499999;460,44;20/05/2021;20;5;0;31,8;24,4;28,1;42;19;7,7
SP;JALES;-20,165;-50,59499999;460,44;21/05/2021;21;5;0;31,5;21,1;26,3;58;26;9,8
SP;JALES;-20,165;-50,59499999;460,44;22/05/2021;22;5;0;29,1;23,4;26,25;58;43;8,4
SP;JALES;-20,165;-50,59499999;460,44;23/05/2021;23;5;0;21,8;20;20,9;97;86;7,2
SP;JALES;-20,165;-50,59499999;460,44;24/05/2021;24;5;0;21,6;12,7;17,15;75;33;6,2
SP;JALES;-20,165;-50,59499999;460,44;25/05/2021;25;5;0;28,8;12,9;20,85;64;23;5,9
SP;JALES;-20,165;-50,59499999;460,44;26/05/2021;26;5;0;31,3;16,7;24;66;26;5
SP;JALES;-20,165;-50,59499999;460,44;27/05/2021;27;5;0;32,9;21,6;27,25;56;28;5,5
SP;JALES;-20,165;-50,59499999;460,44;28/05/2021;28;5;0;33,2;20,3;26,75;66;31;9,1
SP;JALES;-20,165;-50,59499999;460,44;29/05/2021;29;5;0;33,5;21,1;27,3;83;28;10,6
SP;JALES;-20,165;-50,59499999;460,44;30/05/2021;30;5;0;32,4;20,8;26,6;78;31;8,5
SP;JALES;-20,165;-50,59499999;460,44;31/05/2021;31;5;0;27,6;16,6;22,1;82;44;9,6
SP;JALES;-20,165;-50,59499999;460,44;01/06/2021;1;6;0;30,1;18,3;24,2;76;33;7,3
SP;JALES;-20,165;-50,59499999;460,44;02/06/2021;2;6;0;32,5;18;25,25;67;29;6,6
SP;JALES;-20,165;-50,59499999;460,44;03/06/2021;3;6;0;32,5;16,6;24,55;86;21;7
SP;JALES;-20,165;-50,59499999;460,44;04/06/2021;4;6;0;31,9;21,8;26,85;53;31;12,1
SP;JALES;-20,165;-50,59499999;460,44;05/06/2021;5;6;0;32,1;21,4;26,75;60;23;12
SP;JALES;-20,165;-50,59499999;460,44;06/06/2021;6;6;0;31,3;19,2;25,25;66;30;9,1
SP;JALES;-20,165;-50,59499999;460,44;07/06/2021;7;6;0;31,6;23,6;27,6;54;31;7,7
SP;JALES;-20,165;-50,59499999;460,44;08/06/2021;8;6;0;26,8;19,7;23,25;76;46;11,8
SP;JALES;-20,165;-50,59499999;460,44;09/06/2021;9;6;0;28,7;20,2;24,45;83;40;6,1
SP;JALES;-20,165;-50,59499999;460,44;10/06/2021;10;6;4,8;28,8;19,4;24,1;96;43;13,9
SP;JALES;-20,165;-50,59499999;460,44;11/06/2021;11;6;0;23,4;18,6;21;98;65;4,1
SP;JALES;-20,165;-50,59499999;460,44;12/06/2021;12;6;0;25,9;17,6;21,75;99;51;7,5
SP;JALES;-20,165;-50,59499999;460,44;13/06/2021;13;6;0;27,3;14,5;20,9;82;32;7,4
SP;JALES;-20,165;-50,59499999;460,44;14/06/2021;14;6;0;29,7;14,6;22,15;78;31;7,6
SP;JALES;-20,165;-50,59499999;460,44;15/06/2021;15;6;0;29,7;17,4;23,55;67;28;8,2
SP;JALES;-20,165;-50,59499999;460,44;16/06/2021;16;6;0;27,7;13,8;20,75;87;30;6,1
SP;JALES;-20,165;-50,59499999;460,44;17/06/2021;17;6;0;28,4;18;23,2;64;27;6,4
SP;JALES;-20,165;-50,59499999;460,44;18/06/2021;18;6;0;29,5;15,6;22,55;69;27;9,1
SP;JALES;-20,165;-50,59499999;460,44;19/06/2021;19;6;0;31,9;18,8;25,35;61;23;12,1
SP;JALES;-20,165;-50,59499999;460,44;20/06/2021;20;6;0;26,3;16,4;21,35;90;47;6,2
SP;JALES;-20,165;-50,59499999;460,44;21/06/2021;21;6;0;30,3;15,1;22,7;82;34;7,3
SP;JALES;-20,165;-50,59499999;460,44;22/06/2021;22;6;0;31,9;17,1;24,5;83;32;8,2
SP;JALES;-20,165;-50,59499999;460,44;23/06/2021;23;6;0;30,7;17,2;23,95;86;30;9,3
SP;JALES;-20,165;-50,59499999;460,44;24/06/2021;24;6;0;32,6;15,9;24,25;81;25;11,2
SP;JALES;-20,165;-50,59499999;460,44;25/06/2021;25;6;0;33;17,7;25,35;71;22;6,9
SP;JALES;-20,165;-50,59499999;460,44;26/06/2021;26;6;0;32,3;18,9;25,6;63;22;11,3
SP;JALES;-20,165;-50,59499999;460,44;27/06/2021;27;6;0;31,3;18,2;24,75;60;20;8,5
SP;JALES;-20,165;-50,59499999;460,44;28/06/2021;28;6;0;23,6;14,3;18,95;86;49;9,8
SP;JALES;-20,165;-50,59499999;460,44;29/06/2021;29;6;0;17;9;13;66;18;9,3
SP;JALES;-20,165;-50,59499999;460,44;30/06/2021;30;6;0;18,6;4,9;11,75;74;15;6,7
SP;JALES;-20,165;-50,59499999;460,44;01/07/2021;1;7;0;25,4;5,5;15,45;64;14;8,5
SP;JALES;-20,165;-50,59499999;460,44;02/07/2021;2;7;0;29,9;13,1;21,5;54;22;8,5
SP;JALES;-20,165;-50,59499999;460,44;03/07/2021;3;7;0;30,3;16,5;23,4;58;15;8,4
SP;JALES;-20,165;-50,59499999;460,44;04/07/2021;4;7;0;29,4;14,9;22,15;58;20;7
SP;JALES;-20,165;-50,59499999;460,44;05/07/2021;5;7;0;29;14,6;21,8;62;20;8,1
SP;JALES;-20,165;-50,59499999;460,44;06/07/2021;6;7;0;28,2;13,5;20,85;61;18;8,2
SP;JALES;-20,165;-50,59499999;460,44;07/07/2021;7;7;0;29,3;13,2;21,25;63;16;8,4
SP;JALES;-20,165;-50,59499999;460,44;08/07/2021;8;7;0;29,1;12,3;20,7;62;16;7,2
SP;JALES;-20,165;-50,59499999;460,44;09/07/2021;9;7;0;29,6;13;21,3;65;15;6,6
SP;JALES;-20,165;-50,59499999;460,44;10/07/2021;10;7;0;30,7;15,8;23,25;45;18;7,8
SP;JALES;-20,165;-50,59499999;460,44;11/07/2021;11;7;0;30,6;16,8;23,7;46;18;7,8
SP;JALES;-20,165;-50,59499999;460,44;12/07/2021;12;7;0;30,3;16,4;23,35;48;17;9,2
SP;JALES;-20,165;-50,59499999;460,44;13/07/2021;13;7;0;31,1;16,7;23,9;49;18;9
SP;JALES;-20,165;-50,59499999;460,44;14/07/2021;14;7;0;31,1;15,8;23,45;55;20;10
SP;JALES;-20,165;-50,59499999;460,44;15/07/2021;15;7;0;32,1;16,7;24,4;55;18;10,6
SP;JALES;-20,165;-50,59499999;460,44;16/07/2021;16;7;0;32,4;13,6;23;68;18;9,4
SP;JALES;-20,165;-50,59499999;460,44;17/07/2021;17;7;0;30,7;16,3;23,5;79;29;8
SP;JALES;-20,165;-50,59499999;460,44;18/07/2021;18;7;0;25,5;19,1;22,3;78;29;9,1
SP;JALES;-20,165;-50,59499999;460,44;19/07/2021;19;7;0;20,1;8;14,05;53;12;9
SP;JALES;-20,165;-50,59499999;460,44;20/07/2021;20;7;0;25,6;7,7;16,65;37;7;7,8
SP;JALES;-20,165;-50,59499999;460,44;21/07/2021;21;7;0;30;12,4;21,2;44;11;5,5
SP;JALES;-20,165;-50,59499999;460,44;22/07/2021;22;7;0;32,5;18,5;25,5;36;15;8,3
SP;JALES;-20,165;-50,59499999;460,44;23/07/2021;23;7;0;31;20,5;25,75;41;15;9,9
SP;JALES;-20,165;-50,59499999;460,44;24/07/2021;24;7;0;29,8;20,4;25,1;45;23;11,6
SP;JALES;-20,165;-50,59499999;460,44;25/07/2021;25;7;0;30,8;14,6;22,7;63;21;9,6
SP;JALES;-20,165;-50,59499999;460,44;26/07/2021;26;7;0;31,9;16,9;24,4;57;21;9,7
SP;JALES;-20,165;-50,59499999;460,44;27/07/2021;27;7;0;33,9;18,1;26;53;21;11
SP;JALES;-20,165;-50,59499999;460,44;28/07/2021;28;7;0;16,2;12,5;14,35;65;40;12,1
SP;JALES;-20,165;-50,59499999;460,44;29/07/2021;29;7;0;17,2;4,1;10,65;75;21;9,9
SP;JALES;-20,165;-50,59499999;460,44;30/07/2021;30;7;0;22,6;6,3;14,45;58;12;7,3
SP;JALES;-20,165;-50,59499999;460,44;31/07/2021;31;7;0;28,5;8,2;18,35;73;13;9,8
SP;JALES;-20,165;-50,59499999;460,44;01/08/2021;1;8;0;28,3;13;20,65;58;26;8,1
SP;JALES;-20,165;-50,59499999;460,44;02/08/2021;2;8;0;29,4;14,9;22,15;66;23;9
SP;JALES;-20,165;-50,59499999;460,44;03/08/2021;3;8;0;28,7;15,1;21,9;64;21;8,3
SP;JALES;-20,165;-50,59499999;460,44;04/08/2021;4;8;0;26,8;11,5;19,15;79;22;9,4
SP;JALES;-20,165;-50,59499999;460,44;05/08/2021;5;8;0;27,6;17,5;22,55;60;30;10,5
SP;JALES;-20,165;-50,59499999;460,44;06/08/2021;6;8;0;28,8;18,6;23,7;52;24;10,3
SP;JALES;-20,165;-50,59499999;460,44;07/08/2021;7;8;0;30,4;20;25,2;54;23;13,4
SP;JALES;-20,165;-50,59499999;460,44;08/08/2021;8;8;0;30,7;19,8;25,25;54;21;10,2
SP;JALES;-20,165;-50,59499999;460,44;09/08/2021;9;8;0;30,2;20,8;25,5;42;23;7,3
SP;JALES;-20,165;-50,59499999;460,44;10/08/2021;10;8;0;33,3;18,4;25,85;43;13;11
SP;JALES;-20,165;-50,59499999;460,44;11/08/2021;11;8;0;32,4;19,4;25,9;57;18;7
SP;JALES;-20,165;-50,59499999;460,44;12/08/2021;12;8;0;33,2;17,7;25,45;68;18;7,6
